filename;latitude;longitude;lvl;Photo URL;MinCellID;AdaptedCellID
XM6UCV64MN4EJGVBTDU11YSBX05JIP.jpg;43.296655555555546;5.361683333333334;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/XM6UCV64MN4EJGVBTDU11YSBX05JIP.jpg;1353825217237983161;1353825217237983161
TSM6SZ3VHI8P3RRZDSZKRK0683Q7R5.jpg;43.296655555555546;5.361683333333334;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/TSM6SZ3VHI8P3RRZDSZKRK0683Q7R5.jpg;1353825217237983161;1353825217237983161
LHN689SI4LHI3VQONL4ZY1K5WVH329.jpg;50.851825;4.356294444444444;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/LHN689SI4LHI3VQONL4ZY1K5WVH329.jpg;5171191758637739435;5171191758637236224
QDA8MBF9OSISWZJNBYYM641N0VJSUT.jpg;52.522324;13.413094000000001;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/QDA8MBF9OSISWZJNBYYM641N0VJSUT.jpg;5163462868229374863;5163462868217102336
9QN28NQF028829JTVCL3A8PTLG7FWX.jpg;52.542628;13.428978;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/9QN28NQF028829JTVCL3A8PTLG7FWX.jpg;5163462724647291333;5163462665967763456
L2485W12US0JXWYD082SQJKFRICPQX.jpg;51.20860277777778;3.2242972222222224;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/L2485W12US0JXWYD082SQJKFRICPQX.jpg;5171065651578704567;5171065651578535936
8FA49E4E5Q5ZM5QO1RC38OD1WZ7LOV.jpg;48.86888888888889;2.3304416666666663;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/8FA49E4E5Q5ZM5QO1RC38OD1WZ7LOV.jpg;5180949580866749465;5180949581290012672
BSRUFZTSN1IPA2STIP56V38TSTO0L2.jpg;54.686730555555535;25.2907;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/BSRUFZTSN1IPA2STIP56V38TSTO0L2.jpg;5106400380661363639;5106400380661530624
JX0CZ5MRVUC2TNDGR5YPDEV5QNIB5P.jpg;39.47366666666667;0.3755;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/JX0CZ5MRVUC2TNDGR5YPDEV5QNIB5P.jpg;1341985495836698601;1341985495751589888
SY497WRRYROHD8U6UIY3HK7G1GVHB5.jpg;10.825833333333335;106.6297222222222;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/SY497WRRYROHD8U6UIY3HK7G1GVHB5.jpg;3563800298372054209;3563800034988261376
RYURSBDP6K73M0WH6MU2W2K58QPJW2.jpg;50.43831944444444;30.55411666666667;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/RYURSBDP6K73M0WH6MU2W2K58QPJW2.jpg;4671587005293039219;4671587003886731264
9R1B3QBJ0K682872A401YBQCK8EENI.jpg;40.46816666666667;-3.653833333333333;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/9R1B3QBJ0K682872A401YBQCK8EENI.jpg;955377537705014483;955377541844041728
OUG4T2ABDYEF4Z3M5QH1M0PNI7VKT9.jpg;28.65164444444445;77.23363888888889;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/OUG4T2ABDYEF4Z3M5QH1M0PNI7VKT9.jpg;4110938844711676557;4110938844503736320
4O4STPSHJCNOLH4LVYEHSCEHVMY23W.jpg;39.47055555555556;0.3763888888888889;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/4O4STPSHJCNOLH4LVYEHSCEHVMY23W.jpg;1341985498496043817;1341985498486276096
99AARHTADZOXQE18GVYVB2R7A3OVF3.jpg;43.285311111111106;5.351141666666666;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/99AARHTADZOXQE18GVYVB2R7A3OVF3.jpg;1353825550957078769;1353825550208073728
0TTSNGUAMU916QSSK14241JRIZ0WGR.jpg;31.77533333333333;35.218;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/0TTSNGUAMU916QSSK14241JRIZ0WGR.jpg;1514099893928590103;1514099890236424192
FJPQ2JYOF63C8OU1IWR2MK7OBMBSGR.jpg;48.873661111111105;2.2950527777777783;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/FJPQ2JYOF63C8OU1IWR2MK7OBMBSGR.jpg;5180951482700834769;5180951482698039296
QPCIZZ3177VVNFV6RB9V9NCDCZZ16L.jpg;55.86230555555557;-4.2564972222222215;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/QPCIZZ3177VVNFV6RB9V9NCDCZZ16L.jpg;5226505012646342575;5226505012787544064
R9UWB1LI4D79MZFF021NLJB0YL5ZMJ.jpg;48.8386888888889;2.3212027777777777;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/R9UWB1LI4D79MZFF021NLJB0YL5ZMJ.jpg;5180953537235732375;5180953538028634112
L2CG1UZEOC1N3XG4RDAP53C0PKF2XH.jpg;43.29375833333333;5.369061111111113;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/L2CG1UZEOC1N3XG4RDAP53C0PKF2XH.jpg;1353825122107057095;1353825122858827776
4ZSNUXJY7RLQYHRXCVXPI969TRYXSZ.jpg;48.84675277777777;2.3434500000000003;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/4ZSNUXJY7RLQYHRXCVXPI969TRYXSZ.jpg;5180953616804899765;5180953616680222720
COPM40XR50ICNYEEHUZLPK7IR13TI6.jpg;48.84186666666667;2.3372333333333333;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/COPM40XR50ICNYEEHUZLPK7IR13TI6.jpg;5180953508063625009;5180953512258830336
VCWYPG2EF4O5GMJEAYYU6SUY8GV8X0.jpg;48.85590555555557;2.3650277777777777;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/VCWYPG2EF4O5GMJEAYYU6SUY8GV8X0.jpg;5180949368270620477;5180949368270620477
OXGIMICI1YA35HO5IWXGXYUX1FYLL0.jpg;48.85590555555557;2.3650277777777777;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/OXGIMICI1YA35HO5IWXGXYUX1FYLL0.jpg;5180949368270620477;5180949368270620477
9DP9F7TCKZY2VGLYB11SW4AOFTPXAM.jpg;48.86513888888889;2.298911111111111;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/9DP9F7TCKZY2VGLYB11SW4AOFTPXAM.jpg;5180951461823798201;5180951461881708544
KU8HRTVYLQUWHSXGONITL59MFMOVV1.jpg;48.85380277777778;2.304575;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/KU8HRTVYLQUWHSXGONITL59MFMOVV1.jpg;5180951709203748059;5180951708372566016
GKF0MTCPC4MDF5VWD46TS9YTIQ47XR.jpg;10.806588888888893;106.74533888888894;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/GKF0MTCPC4MDF5VWD46TS9YTIQ47XR.jpg;3563796552153861293;3563794262552215552
ETT8TJQ7708RPECJK9766YLKDUVGRH.jpg;52.505072222222225;13.336161111111116;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/ETT8TJQ7708RPECJK9766YLKDUVGRH.jpg;5163466031130130659;5163466031129165824
P7E2YVDM9FO0IDVC51NHJ79KJTW61P.jpg;50.46104722222222;30.51566666666667;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/P7E2YVDM9FO0IDVC51NHJ79KJTW61P.jpg;4671585497035727051;4671585497041076224
HA3CV3SLS6Q1UMLYE78VLMBK2DQ5HF.jpg;52.52493055555557;13.464463888888883;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/HA3CV3SLS6Q1UMLYE78VLMBK2DQ5HF.jpg;5163463161118536855;5163463164183969792
Q2DWOPPX4A907Z9V6F7TZDBZC6ORHW.jpg;52.510723;13.375232;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/Q2DWOPPX4A907Z9V6F7TZDBZC6ORHW.jpg;5163466896581584605;5163466897584291840
V4UWFCPL8BM60EFE76U69F0ADSQL1A.jpg;39.46846944444445;0.3255777777777777;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/V4UWFCPL8BM60EFE76U69F0ADSQL1A.jpg;1341993073195384417;1341993073147641856
R8ZM51KPMHNXKT7PQVEQTCQDRM1XXH.jpg;48.874072222222225;2.327347222222222;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/R8ZM51KPMHNXKT7PQVEQTCQDRM1XXH.jpg;5180949592220024799;5180949592228757504
XX1UFEOHAYJHBV99DK165XCKBDC3BN.jpg;48.84213333333334;2.3218055555555552;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/XX1UFEOHAYJHBV99DK165XCKBDC3BN.jpg;5180953545087636667;5180953545086599168
I1UC1YCB0HGDOJ6ZF07G3TA7OA7CMX.jpg;48.85596666666667;2.3648111111111114;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/I1UC1YCB0HGDOJ6ZF07G3TA7OA7CMX.jpg;5180949368294860235;5180949368420696064
KBKOJK9B2IVB93E08UAQL18VJRVFW3.jpg;48.85319444444447;2.346975;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/KBKOJK9B2IVB93E08UAQL18VJRVFW3.jpg;5180953632476157039;5180953632480165888
2XKPER8P9S3AOJL7MJ8MLYWA8VO0MA.jpg;50.44583333333333;30.53866666666667;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/2XKPER8P9S3AOJL7MJ8MLYWA8VO0MA.jpg;4671587052538777201;4671587051131371520
ZSEN7BEVUOJZ2VEZBGZGGDA3LOWS0T.jpg;48.85201666666667;2.3692694444444444;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/ZSEN7BEVUOJZ2VEZBGZGGDA3LOWS0T.jpg;5180953772644864345;5180953772909658112
BUVGOPGGCRVUYPFPIK9WMKDGDWNMBN.jpg;48.885290999999995;2.3431990000000003;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/BUVGOPGGCRVUYPFPIK9WMKDGDWNMBN.jpg;5180949656402454985;5180949656183504896
9DOYA7QZIXNN86UW1KYJ5PMCQJHCWD.jpg;52.52123055555556;13.413552777777774;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/9DOYA7QZIXNN86UW1KYJ5PMCQJHCWD.jpg;5163462868999553277;5163462868988854272
YRNO1NSI58IWTJ8J2KRESLHYLPO8FT.jpg;51.203722222222225;3.2246111111111118;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/YRNO1NSI58IWTJ8J2KRESLHYLPO8FT.jpg;5171065602802612861;5171065602801926144
H4QZHMJV33VEBWQ5JVQWQUH23YHSWI.jpg;55.859719444444465;-4.254536111111111;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/H4QZHMJV33VEBWQ5JVQWQUH23YHSWI.jpg;5226505019128334137;5226505019112554496
SRPZ099TMWB6X2XXUH3O37C8LRU0DI.jpg;48.85846388888889;2.3428777777777783;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/SRPZ099TMWB6X2XXUH3O37C8LRU0DI.jpg;5180949506329424149;5180949506396520448
4Y4X5D76YPXTL4FJ073JW94Q6XMSOT.jpg;10.766055555555555;106.68165;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/4Y4X5D76YPXTL4FJ073JW94Q6XMSOT.jpg;3563806491110122913;3563806632058028032
VD3C98I0UBI8F7T65G8RR0W7WAVUEP.jpg;52.500274;13.437920000000002;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/VD3C98I0UBI8F7T65G8RR0W7WAVUEP.jpg;5163463062108046725;5163463062108046725
F5SH56HPVV8UJHPWCRTO1918ME39UL.jpg;52.500274;13.437920000000002;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/F5SH56HPVV8UJHPWCRTO1918ME39UL.jpg;5163463062108046725;5163463062108046725
US8G0VEJ2P3B8QWCVNTW75722L1064.jpg;48.85678888888889;2.3127388888888887;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/US8G0VEJ2P3B8QWCVNTW75722L1064.jpg;5180951739102097423;5180951739242643456
EE7HYKFG01N53ORH03RTF7O474GC3H.jpg;36.886825;30.677436111111113;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/EE7HYKFG01N53ORH03RTF7O474GC3H.jpg;1496198039229687677;1496198054229835776
P2DH5UJ3BAGAKHR9RPLTVSPIUMCHOV.jpg;48.882;2.3375000000000004;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/P2DH5UJ3BAGAKHR9RPLTVSPIUMCHOV.jpg;5180949667466757615;5180949667457794048
XJJPJ9SFI3O82WUZEVFVECT9KROZON.jpg;52.51365277777778;13.392863888888884;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/XJJPJ9SFI3O82WUZEVFVECT9KROZON.jpg;5163466970670190645;5163466970665844736
6U3C6PVD0ADNTVLACBUN6CA2HB1YWW.jpg;48.870875;2.332266;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/6U3C6PVD0ADNTVLACBUN6CA2HB1YWW.jpg;5180949577443328461;5180949577443835904
8T924E3HOGHR7RGG0B7266T1BEHJHN.jpg;52.536299;13.397441;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/8T924E3HOGHR7RGG0B7266T1BEHJHN.jpg;5163467066404960681;5163467068309241856
D2U04UGZ0WHYFEJ5ATSY7CKUDQJT9P.jpg;50.84784444444447;4.347747222222221;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/D2U04UGZ0WHYFEJ5ATSY7CKUDQJT9P.jpg;5171192818785198739;5171192818705629184
C3N15C9KEJNBC949EEBKA99TEK3UZI.jpg;48.852001;2.346594;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/C3N15C9KEJNBC949EEBKA99TEK3UZI.jpg;5180953631870338211;5180953631913934848
TJ8PBD48VAXY62IOXLII610PXHFRZF.jpg;39.45699166666667;0.35480555555555554;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/TJ8PBD48VAXY62IOXLII610PXHFRZF.jpg;1341992526447745775;1341992526411726848
5OPQG8DAWKUSE3WUYE5M7D1SV51JDJ.jpg;39.45692777777778;0.3548333333333333;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/5OPQG8DAWKUSE3WUYE5M7D1SV51JDJ.jpg;1341992526750021647;1341992526814380032
1M68YKZ1LSMF5AI9AKQ0A976SWQ31P.jpg;55.86028333333334;-4.266283333333333;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/1M68YKZ1LSMF5AI9AKQ0A976SWQ31P.jpg;5226504895156580047;5226504896018120704
KUT34082G52L45XS8I6XRIBBFPZY0M.jpg;50.44419722222222;30.527975;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/KUT34082G52L45XS8I6XRIBBFPZY0M.jpg;4671585577519322185;4671585576883847168
4Z8PUE5ZEXDTOY6O7VGD8RTN0LI6GI.jpg;48.85584166666667;2.36565;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/4Z8PUE5ZEXDTOY6O7VGD8RTN0LI6GI.jpg;5180949368149093577;5180949368135483392
JJLHRLUSED1PPT3I9MVWGXKD5VUBWI.jpg;31.777979;35.230086;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/JJLHRLUSED1PPT3I9MVWGXKD5VUBWI.jpg;1514099868216681121;1514099867956281344
V2GIIPFFJWRMN7P3TFF9LGJQWDG26Z.jpg;52.530863000000004;13.390478;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/V2GIIPFFJWRMN7P3TFF9LGJQWDG26Z.jpg;5163467059530332097;5163467064014274560
RPQKJUMHB6RJM8FKGCKPW4MZQBMN41.jpg;52.522670999999995;13.394147;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/RPQKJUMHB6RJM8FKGCKPW4MZQBMN41.jpg;5163467027687962955;5163467012474667008
B0WNCGDD32T1D2ABG2E9873MOT49F4.jpg;48.8494;2.3374722222222224;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/B0WNCGDD32T1D2ABG2E9873MOT49F4.jpg;5180953609341701631;5180953611043078144
79Q5IQGL96SPLP3UTVEL4G34VAZZOF.jpg;50.8385;4.3754;6;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/79Q5IQGL96SPLP3UTVEL4G34VAZZOF.jpg;5171192963488754509;5171192963929210880
089IM7W4GOD7OXKUSVPXS032VBZFDY.jpg;31.777421999999998;35.23538;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/089IM7W4GOD7OXKUSVPXS032VBZFDY.jpg;1514099839779629557;1514099839787335680
H2JDC936IA5M7RVPBWLU6N6091IVZN.jpg;31.778037;35.234768;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/H2JDC936IA5M7RVPBWLU6N6091IVZN.jpg;1514099840452620603;1514099840458424320
IU784WYXP597QMRZR95F4FTOWVCJ7F.jpg;31.777974;35.234671999999996;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/IU784WYXP597QMRZR95F4FTOWVCJ7F.jpg;1514099840412959569;1514099840412959569
JZL2JB1XRR23LC3LHDQ09P3HTM3NPW.jpg;50.83349166666667;4.344308333333333;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/JZL2JB1XRR23LC3LHDQ09P3HTM3NPW.jpg;5171192739269211203;5171192739248734208
WILGBKX6L1XGPDO0Y5KIUF311J7D8L.jpg;40.41943055555555;-3.693813888888889;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/WILGBKX6L1XGPDO0Y5KIUF311J7D8L.jpg;955370621562366325;955370621562519552
5FRWJGASJJCMHSE9RPPCFCEXUFV80P.jpg;48.865555555555574;2.341666666666667;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/5FRWJGASJJCMHSE9RPPCFCEXUFV80P.jpg;5180949518931604805;5180949518744551424
3VS7WSW64HQKDPXAC7SVKMJ4BXH6AC.jpg;52.517683;13.343753;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/3VS7WSW64HQKDPXAC7SVKMJ4BXH6AC.jpg;5163466754751570897;5163466789136367616
HBSOCMOPD6DUR53UZ40AO71QZJHVJR.jpg;39.456344444444454;0.3543694444444444;1;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/HBSOCMOPD6DUR53UZ40AO71QZJHVJR.jpg;1341992526561718113;1341992526344617984
DVS3KRKUOMDOA0E162MIW47KW7O0Y8.jpg;52.52521666666666;13.416097222222225;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/DVS3KRKUOMDOA0E162MIW47KW7O0Y8.jpg;5163462866377694761;5163462866757484544
A972AN7B2KHHHUGQRXD8977HUG9PR4.jpg;31.832166666666666;35.18066666666667;2;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/A972AN7B2KHHHUGQRXD8977HUG9PR4.jpg;1514007517297586911;1514005521214996480
9Z39U5LZCAKYD1KTYVZARH6N1YMVLJ.jpg;55.86676666666667;-4.267966666666666;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/9Z39U5LZCAKYD1KTYVZARH6N1YMVLJ.jpg;5226502308921755675;5226502308904304640
SBNK7OQG3IE9X74PZQKU3VNJ03V5CK.jpg;55.86331111111111;-4.253755555555555;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/SBNK7OQG3IE9X74PZQKU3VNJ03V5CK.jpg;5226502272108549709;5226502272061538304
WOXDI4NN0DOAR277C8XRK62Z6K4YCS.jpg;52.50365277777777;13.331186111111107;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/WOXDI4NN0DOAR277C8XRK62Z6K4YCS.jpg;5163466027921287185;5163466027920523264
WT9T7ZO2JHP4C1MEJ2UX90QSK9JZ8Y.jpg;52.50478055555556;13.279933333333336;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/WT9T7ZO2JHP4C1MEJ2UX90QSK9JZ8Y.jpg;5163465837186056117;5163465837197131776
P3YPG1TUFGAMISLBBQP3MM92AF0E50.jpg;52.50327222222222;13.279227777777779;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/P3YPG1TUFGAMISLBBQP3MM92AF0E50.jpg;5163465837669494391;5163465837683671040
RJV8ACKA0V4ZYHO99H6PL1U2GMUMBN.jpg;52.50335555555557;13.279105555555557;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/RJV8ACKA0V4ZYHO99H6PL1U2GMUMBN.jpg;5163465837695343225;5163465837683671040
4SI0WJQRUQC5VPE2846XXN7AX2WLVP.jpg;52.50335;13.278366666666667;4;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/4SI0WJQRUQC5VPE2846XXN7AX2WLVP.jpg;5163465837798802079;5163465839948595200
Z8SUZO1XZLVYGFHMLMFZJ8WO8TVSCP.jpg;52.50073055555556;13.267508333333335;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/Z8SUZO1XZLVYGFHMLMFZJ8WO8TVSCP.jpg;5163472852543215851;5163472852556447744
R9H9OWVTUD21QZFQ6RJAKZM0ECDLDN.jpg;52.500052777777775;13.268533333333336;3;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/R9H9OWVTUD21QZFQ6RJAKZM0ECDLDN.jpg;5163472851999230949;5163472852556447744
RD4PYF0RHDMZ4ZZ524QXWSJFL1GM75.jpg;31.77793333333333;35.22351388888889;5;https://searchandsortimages.s3.eu-central-1.amazonaws.com/Source+dataset/Source+photoset/RD4PYF0RHDMZ4ZZ524QXWSJFL1GM75.jpg;1514099879567736367;1514099877351522304
